track_id,Title,Album,Contributing artists,MFCC,Spectral Centroid,Zero Crossing Rate
010490,Phoning It In 05/20/05,Drew Danburry,"If I Could Have A Super Hero Power, I'd Be A Good Listener Because Everyone I've Ever Dated Says I Don't Listen Well","[-366.66373    206.58942    -35.34369    -63.456272    16.527842
    6.8629713  -41.369072   -23.040987     2.3288004  -18.755404
  -29.725798   -10.038602    -7.3759017]",1380.9864099572014,0.04918667699457785
010522,Volume I,Supercute Bye Byes,odd number two,"[-209.73303    111.955246    16.624456    13.237032    23.753857
   47.201283    -5.247857   -14.012151    24.74798     -1.8388965
    7.1821885   -0.951383     1.0041419]",2935.7100349583948,0.06892833791577253
010526,Volume I,Supercute Bye Byes,odd number four,"[-428.01825     70.09523     60.80251     48.504246    36.335228
   26.43179     19.346806    14.367957    10.391353     6.7668276
    3.6339154    1.6281153    1.2513059]",919.1738903451893,0.02569385698646497
010619,Phoning It In 06/15/05,Billy Childish,Keep Your Lamp Trimmed And Burning [traditional],"[-397.60077    197.92493    -17.28885    -39.19101     29.59919
    6.042946   -43.12728    -19.566101     3.6335878  -24.379444
  -33.486637    -7.058523    -5.9212027]",1272.0209222776152,0.04051032387683966
010623,Live at WFMU on Liz B's show 3/30/2009,Oorutaichi,Misen Gymnastics,"[-134.2236     121.75681    -38.246185    36.68632    -14.799711
   22.370272   -11.972472    18.44944     -5.2170663   10.561286
    1.2914155    6.141825    -2.0112936]",3597.492139162332,0.08676258562887297
010634,4,invertebrata,groeten aan D,"[-231.44415     153.64563      -0.46797308   10.226972     -9.11401
   -1.0293397    -6.387806     -6.325463     -7.7788124    -8.693368
  -11.865127     -6.5058384    -7.019252  ]",2086.5663609077906,0.04135921633220503
010675,The Slip,Nine Inch Nails,Corona Radiata,"[-4.1030847e+02  1.6891377e+02  9.5047760e+01  3.6673775e+01
  2.0732302e+01  2.8126802e+01  2.6829027e+01  9.8749247e+00
 -5.2676239e+00 -5.9266710e+00 -3.0172737e-02 -1.7396178e+00
 -1.1438880e+01]",313.7808734445274,0.008667464961754454
010677,The Slip,Nine Inch Nails,Demon Seed,"[-38.91209   127.08391    -7.394123   26.806581   -7.9392757  22.764631
  -4.0795712  11.809703   -8.626867   13.42862    -8.878878   11.112354
  -6.713559 ]",3893.8645933070775,0.07338347739361702
010726,Plays The Stooges,The Ridiculous Trio,Scene of the Crime/Death Trip,"[-194.77888     137.5436      -17.192736     43.397964      2.0417712
   22.1549        0.47457993   15.151322      8.312261     10.101612
    1.7020023    -1.9242609    -2.2359629 ]",2764.9485839692134,0.05662568533355926
010734,Stork,Oaxacan,Tokyo Lzrs,"[-144.30054   145.81908   -33.173943   52.005882   -1.541206   14.340897
   -8.469112    8.34664    -4.095584    9.809302    9.312923    9.05759
    5.526261]",2370.6695553431773,0.046971145128143134
010812,,DJ BrownBum,freakshow,"[-217.672       104.788506     21.55863      38.13899       8.755676
   44.561584      0.66627514   19.377325      2.940406     12.880546
    1.7522342     1.8127265     4.8576574 ]",2505.9503562520476,0.017759837403288202
010814,,DJ BrownBum,like a jungle,"[-267.90268    118.49773     25.53418     48.287884    14.185768
   27.187292    14.369808    19.409882     3.4674134   12.388118
    8.880974    14.259304    11.254829 ]",1749.8361829848777,0.01808323701345856
010934,Still Four,Farmer's Boulevard,Just One Thing,"[-59.76064   145.67845   -30.130177   39.288982  -11.361767   24.193163
  -6.890523   18.525051   -2.2873394  13.212935   -4.95156     4.3555574
  -3.1997771]",2845.032883084163,0.055975731382978726
010947,Dig Deep,Just Plain Ant,If You're Not True To Me...,"[-277.63162     172.97148      14.407164     12.799994      9.150791
    9.775752     -5.3008175    -0.35321635   -5.905152     -3.4238417
   -3.2691061    -3.5099022    -1.0860839 ]",1526.021389056736,0.0322778112291828
010987,Doctor,"1,2,3,4",Doctor,"[-232.59962     176.51031      10.36476      19.114552     -9.510406
    1.1347693   -14.033165      0.34287012  -12.352553    -13.460195
  -17.774403     -7.9668303   -10.539766  ]",1333.2611106242757,0.017732060297250194
011050,Today is Sunday,Meanwhileproject.ltd,Silverspoon,"[-204.63617     162.56482      -4.6148405    45.058014    -12.495104
   29.744904     -2.635956     14.081532    -10.305097     10.01379
   -5.0855613    -0.65844667   -1.3890086 ]",2169.134842450147,0.039108211436170215
011099,Vivid Sekt Live on KBOO,Vivid Sekt,Sacrifice,"[-260.33588    164.40334    -42.288826    22.610752    -2.4642422
   25.5503     -27.664461     7.6668415  -14.453945     8.408048
  -13.832109    -0.8952857   -6.5423326]",2359.482488044499,0.05025060817680093
011112,Phoning It In 06/22/05,The Watery Graves of Portland,Chishima Retto,"[-3.7748795e+02  2.7414066e+02 -3.3998306e+01 -8.1404137e+01
  1.3769045e+01  3.1137815e+00 -4.9396114e+01 -2.0280024e+01
  9.8379049e+00 -2.1046434e+01 -3.1437052e+01 -3.5653448e-01
 -1.1569545e-01]",1170.1450517054493,0.04203865449709865
011114,Phoning It In 06/22/05,The Watery Graves of Portland,Sleeping Fox,"[-447.56274    233.25148     -7.4810915  -56.927017     5.691786
    1.6603934  -32.44338    -16.541004     1.4720919  -14.423978
  -19.075546    -2.872244    -2.4991236]",1079.0236995317423,0.037051129211851275
011151,Selva de Mar,Selva de Mar,Reggae Ehad,"[-263.0737     151.7782     -10.694668    20.41746     15.11616
    7.250556   -21.003263   -11.291827   -11.109199    -8.130812
   -9.3494625   -8.389244   -13.766458 ]",1883.4755562597375,0.04080841241537718
011255,Live at WFMU on Billy Jam's show 4/10/2009,Mira Cook,Return of Simple,"[-219.94563    197.20204     -0.3235579    9.317618   -17.484636
   13.390468    -7.948762    -5.3016996  -19.118267   -37.75673
    0.5675534   -1.8371465   -5.7819185]",1195.4798297216687,0.042464016205945004
011325,Sonata No. 1,Aaron Dunn,Sonata No. 1 - Movement 2,"[-361.90466    215.06812     44.208927   -12.168005     2.736772
    5.537807    -0.7816282   -4.329183    -8.111427    -7.2029057
   -5.194595    -9.72204    -10.4731   ]",722.7139749441351,0.02083440495497676
011326,Muzio Clementi's Sonatina No. 1 in C Major,Aaron Dunn,Sonatina No. 1 in C Major - I. Allegro,"[-5.5059259e+02  1.9916541e+02 -1.1262835e+00 -7.2618880e+00
  2.0025150e+01  4.9287043e+00  5.7553515e+00 -3.8532805e-02
 -1.1463850e+01 -4.3098707e+00  1.6270008e+00  9.5511574e-01
 -1.2551740e-01]",890.9915025874848,0.026329932888749033
011338,Live at WFMU on The Open Door with Richard 2/11/82,Gen Ken Montgomery,The Atomic Thinkers,"[-215.39394    181.90787    -12.037415    44.0042      -3.5951018
   15.371767    -3.668097     8.454169    -1.7298038   12.506431
   -1.663623     5.170388    -2.4256632]",1610.9512012040425,0.02020069834430674
011375,Bach's Book I: Prelude and Fugue No. 8 in E Flat Minor,Carlos Gardels,"Bach - Book I: Prelude and Fugue No. 8 in E Flat Minor, BWV 853, Prelude","[-417.51855    168.54222     22.586264   -14.812405    -3.80141
   -6.862157    -9.313314    -9.2523985  -13.155588   -15.403297
  -11.454146    -6.8697495   -6.710729 ]",886.6227541204549,0.028058888418762088
011426,Beethoven's Sonata No. 8 in C Minor Pathetique,Daniel Veesey,"Sonata 8, 'Pathetique' - I. Grave - Allegro di molto e con brio","[-263.72684    234.89352      3.4981723  -15.228465     6.2189555
   -1.7492665   -2.2549758   -4.8363495   -6.697392    -6.181236
   -9.638519    -9.592692    -3.9916987]",854.8843535036652,0.028364890594777564
011433,Beethoven's Sonata No. 19 in G Minor,Daniel Veesey,"Sonata No. 19 in G Minor, Op. 49 No. 1 - I. Andante","[-406.08212    183.2845      39.50706    -15.537195    -3.0658858
    0.8526837   -8.502629   -11.686997    -9.932559    -8.139717
   -7.1302843   -6.9511447   -7.3501463]",742.9790599573868,0.02456648491963594
011490,Wal*Mart-Approved Music,The Hathaway Family Plot,I Can't Do This,"[-353.84097   190.6233     42.794346   -5.4848    -40.25775   -19.846676
  -19.786518  -17.894093  -30.639803  -23.83018   -18.94073   -12.989375
  -11.914243]",1161.7242548250751,0.026504292033791635
011510,The Zeros,Garm,Welcome To The Zeros,"[-206.9221      176.36919     -48.23828       9.271294     -9.35355
    1.8804823    -4.945559      0.27420893   -5.1964808    -1.7810525
   -5.6081176    -3.233489      1.6143235 ]",2156.218563923928,0.06299149238394584
011538,The Zeros,Garm,E Coli,"[-2.6577591e+02  2.1978970e+02 -1.6994488e+01 -8.8630924e+00
  2.9730362e+01  1.1789820e+01  2.4313338e+00  7.4392881e+00
  1.0476519e+01  3.3324833e+00  9.1664687e-02  4.1624670e+00
  2.5502896e+00]",1098.29419359938,0.023073463824070488
011547,Reunion Jan-2000,The Lost Demension,Monger,"[-2.2211018e+02  6.2480789e+01 -1.3432016e+02  3.8868053e+01
 -5.6583935e+01  5.3073497e+00 -3.1053236e+01  1.4709468e-01
 -4.4290862e+00 -4.6976314e+00  4.8391542e+00  4.6054749e+00
  1.1796474e+01]",4395.489791145833,0.15909563134671179
011604,Live at WFMU on Terre T's Show on 8/10/2001,Pink and Brown,Famous Anus,"[-167.39824    133.70416    -53.135757    74.21603     42.507557
   21.344059   -21.86619      4.119767    -7.221464    20.905096
    1.3457781  -11.864404    -2.5122783]",2469.3087077681366,0.05614459925048356
011614,Live at WFMU on Talk's Cheap 4/28/09,Bolmongani,Mergatroid,"[-1.4348737e+02  1.9483676e+02 -2.5205944e+01  2.1630960e+01
  1.8674120e+01  1.6363482e+01 -7.0858822e+00  5.1778183e+00
  4.3241894e-01  3.1552792e+00 -9.2503023e+00 -8.9035451e-02
  5.9216275e+00]",1692.3599906499817,0.03373395593290085
011626,Dis-adelphia,Memes,Small,"[-178.82172     214.22601      -3.4032567    27.032745    -13.707475
   14.513589      4.5847588    -0.51787156   -6.1964912   -10.412416
    4.2034454    -0.8398554    -0.8377361 ]",1157.1599412700396,0.024733847005712625
011639,Dis-adelphia,Serpents Of Wisdom,Snake Cave,"[-109.89591    204.23119    -78.47419     44.721333    25.51033
   -6.2321715    7.0083694   -1.3013036   -5.38257     -8.651136
    5.667231     5.0756993   -2.5263646]",1911.8761063478123,0.0658358951394268
011737,"Edvard Grieg's Anitras Dance, Peer Gint Suite",Free Tim,Grieg's Anitra's Dance,"[-4.0561469e+02  1.7414734e+02 -2.3583555e+01  3.7209332e+01
  2.3816648e+00  1.2499429e+01 -8.1975746e+00  6.6830027e-01
 -4.7451291e+00 -3.1821054e-01 -4.6960301e+00 -1.1920871e+00
 -3.8853505e+00]",1669.6611523457823,0.037341143314796904
011740,Secrets To Superflipping,Yikes,The Cars,"[ -77.05405    198.77502   -134.11954     34.305126     6.1478624
   -2.632773    -2.6197824   -2.109903    10.439277    -4.3252006
    9.63738     -9.451204     1.7238481]",2463.6926889888286,0.10198542522969052
011772,It's A 6th Sense Beat Yo!!,6th Sense,Ignite The People (Like Obama) Instrumental     {6th Sense},"[-180.20995    103.86169    -38.93736     86.256424   -15.699025
   23.884485     8.675314    10.50289      2.0553644    9.368271
    6.4238553    1.2671664    1.2768348]",3575.900674875752,0.08916749370642912
011774,It's A 6th Sense Beat Yo!!,6th Sense,"Hippie Robot Instrumental     {6th Sense, Wildabeast, Jelani, Scheme}","[-176.7757     145.91365    -19.266357    51.198277     1.9672377
   21.503635    -3.221509    10.964125     1.6625592    8.54804
    3.7452147    6.094804     6.37232  ]",2355.9880398802898,0.03576145430367505
011780,It's A 6th Sense Beat Yo!!,6th Sense,What Kinda Instrumental     {Both Nice},"[-204.13661     149.70273     -17.69085      61.060406      1.436649
   11.76401      -1.0162274     7.154093      0.40984222    4.569897
    4.8542523     3.8957489     2.2662566 ]",2128.7118695102267,0.04130553017283114
011790,It's A 6th Sense Beat Yo!!,6th Sense,Just Got Chopped (Crack) Instrumental     {Old Money},"[-292.0785     116.49741    -22.415316    42.562996    30.380978
   29.814352    17.629536     5.1506906   10.58818     17.257147
   19.316122    18.508142     3.1966696]",1746.242084165412,0.029717344656673115
011840,Go For It,6th Sense &amp; Mick Boogie,Emergency Exit feat. Beck,"[-139.18784     156.66545     -14.832937     59.022755     -3.9217813
   30.728079      0.6134392     2.9546304     1.7378675     3.3718097
    2.9713984     3.8519535    -0.62374693]",2038.1083308893049,0.036016320923702556
011869,Just Do It: A Mixtape Ode To Nike,6th Sense &amp; Mick Boogie,December 30th (King James) {prod. 6th Sense},"[-70.788284   106.95715     -3.4609458   48.098022     4.244997
  27.056673    -5.6477304   16.957834    -6.3851314   14.589976
  -9.452378     6.5815144   -0.37753934]",3878.3264837894453,0.08148705724129594
011943,Live at WFMU on Rob Weisberg's Show on 5/02/2009,Soumitra Lahiri and Shailendra Mishra,"Raga Kirwani - Alaap, Jor and Vilambit Grat (with Tabla) in Sitarkhani Taal","[-383.74704    135.28358    -30.527822     7.6203065    1.9638574
   -8.699687    -6.5881696   -8.787224   -19.561705   -18.048552
  -23.250605   -23.669268   -16.080397 ]",2027.10924522483,0.04056493290618955
011963,Via Dante Alighieri,Vitus Von Degen,The Diesel People,"[-218.29967    209.4647      57.227356    12.451872    -6.4807806
   18.284885     7.2395854    7.942981     9.337296     3.334678
    6.5682497    6.2266874    1.490799 ]",902.1100253256267,0.012244431515957447
011996,Quiet Orchestra,Quiet Orchestra,Quiet Orchestra,"[-239.19984    164.5406     -14.106667    42.093544    14.036921
   16.648603    -4.365925     3.898967     4.4869685    7.542337
    3.010974     8.039485     4.3916063]",1701.386002588241,0.026893479800058094
012024,Fini hum land,Fadt Fanfare,Hardrockcafeprune,"[-102.19762    120.817085   -32.45946     16.37178    -27.848454
   12.016721    -9.468577     8.357782   -10.741125     5.382945
   -6.7847633    4.155818    -4.0719995]",3619.208789194747,0.091842208655706
012094,Sator arepo tenet opera rotas,Vernon Lenoir,The path,"[-204.32436    140.46338      3.6107268   10.81131      2.2723913
   17.895975    -4.5112834    8.529841    -1.0244038    5.5448203
   -4.832151     2.8218756   -3.0656464]",2192.4713316283596,0.041496152752226956
012230,The Reagan Years,Phil Reavis,Trust Us - See Before You See,"[-324.72336    216.55252    -34.56525    -25.297264   -10.770045
  -11.616447   -18.10474    -24.848656    -9.094282    -8.686983
   -7.3930306   -4.5367284   -6.8848267]",1354.0316138527976,0.043703533002901356
012253,Chicken and Cheese covers,Herons,Chicken and Cheese 2 (Foot Village cover),"[-171.13443     164.6671      -51.601936     41.668972    -23.9817
  -17.983128    -11.688944    -12.400945    -16.217299     -3.489939
  -12.006888     -0.19986293   -5.8729734 ]",2311.104100185329,0.047247924331913244
012297,Wakka Chikka Wakka Chikka: Porn Music for the Masses volume 2,Principle Fetterman,Soul Thing (Written By Keith Mansfield),"[-187.03954    134.87859     -0.4780139   38.024582    -9.881586
   28.439714    -4.481613    14.030228     4.32362      7.941854
    2.830689    14.996187     2.4993868]",2732.582038480782,0.05377674767621998
012325,"Singer, Songwriter",U Can Unlearn Guitar,Highs For The Hogs,"[-145.72638    159.2149     -53.04023     41.45439    -20.676962
   30.333069   -16.614922    19.526356   -14.922819     9.789506
  -13.411424     2.8584583   -8.0878   ]",2763.8177873428435,0.06267530469355151
012328,"Singer, Songwriter",U Can Unlearn Guitar,My Little Mandolin,"[-192.38486     168.72807     -35.173447     44.54912      -5.743231
   21.760796     -8.694056     10.905093     -9.465724     -3.4707077
   -8.8035145    -0.43310556   -8.146917  ]",2009.3907073846121,0.03717026832397367
012361,Live at WFMU The Cherry Blossom Clinic 5/9/09,Chrome Cranks,Driving Bad,"[-130.68085    146.55896    -51.047543    53.974354    -9.939512
   31.692371     1.0977402   18.17786      4.7861037    6.9115043
    6.44975      3.2275894   -2.0403037]",2661.619204669779,0.04877252674767622
012363,Live at WFMU The Cherry Blossom Clinic 5/9/09,Chrome Cranks,Dark Room,"[-160.42761    147.04234    -41.2292      48.075184     2.6678653
   26.25887     -2.455073    17.953        4.150765     3.8161619
   -1.7284611    2.7968612   -4.933607 ]",2661.5822960483542,0.046776852064775366
012365,Live at WFMU The Cherry Blossom Clinic 5/9/09,Chrome Cranks,50's French Movie,"[-120.42401     139.21895     -45.153435     50.089962     -1.1903322
   29.164719     -0.74342585   18.979095      6.0297093     7.421477
    3.9064865     5.74087      -1.5158784 ]",2690.0297673650603,0.04810184205754352
012418,No Strings,U Can Unlearn Guitar,She Don't Know About Art,"[-173.1136     148.11133    -13.42492     42.206814    -0.3822549
   25.495905   -10.283473     7.022824    -2.0517483  -12.544737
  -11.89936     -8.334211    -2.3263257]",2092.896628915779,0.03241639718326886
012494,Lizard's Tale,Sminky,All The Same,"[-211.37732    152.76108     21.910328    34.393127    22.469126
   29.308094     3.5815847   20.30179      4.6124463    4.7918224
    5.3143935    2.7505817   -4.0504956]",1625.4747162146189,0.02458481926982592
012500,Lizard's Tale,Sminky,Instinctive Thrill,"[-193.44035    172.90965      3.9573421   26.764727     8.47899
   19.896414    -4.818932    14.726604     8.092122   -12.816742
    4.3841176   -0.8659328  -10.468635 ]",1562.0020614363395,0.028281734120836562
012524,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,The Kazoo Funk Orchestra,The Second Slice,"[-193.74141    181.82121    -42.341312    28.077526     2.3378215
   35.56639     -8.693487    14.993062    -5.458767     2.8677137
    3.6073935    5.161908     1.2857199]",2084.245625888071,0.04268130325329202
012525,netBloc Vol. 14: Kills 99.9% of Bacterium Poppus Radiolus!,Mendez &amp; Muna,"Do It (Back to 80's Remix) (Featuring Golden, Nic Nac &amp; 77)","[-171.52019    121.12523    -23.202932    50.535393    -7.4601293
   27.30987      7.937021    11.910801    13.03989      5.812128
    4.4754767    5.1179047    2.6219082]",3179.158804946285,0.06269266803675048
012527,netBloc Vol. 13: Color in a world of monochrome,Poxfil,Solid Ground,"[-259.99927     187.48996      -8.382472     25.583403     13.389029
   18.754684     -0.95217925   11.184488      3.5867302    -2.135137
    4.0972967     0.76557416   -4.8879585 ]",1443.6740351831243,0.03367287349922541
012546,Squeeze one out,The Rabbits,Lakeshore,"[-242.03174     107.58994       9.620478     22.48606      -7.4571695
   11.143534     -2.0326967     3.2489116    -3.8815055    -0.8649822
   -5.8149695     0.54593676   -4.7364807 ]",2269.0526843400507,0.04598154920212766
012575,Deano Meats the Purveyors,Deano Waco,Vacant Lot,"[-38.421925  147.28441   -40.521866   45.273563  -13.195131   25.293015
  -8.857876   14.777331   -9.985024    7.0597315  -7.3075604   4.738308
  -2.1622205]",2816.1539689687547,0.06466625163390782
012592,Saudade for Beginners,minusbaby,"Minha Caipirinha É Ótima (Very, Very)","[-74.00826     86.31664      0.62780935  25.889538     5.789251
  21.793465     2.1762743   10.223699     1.3979625    5.0261035
  -2.9619608    3.9605937   -1.6315681 ]",4647.89912439884,0.08710370829303675
012605,,Imra,Sweet Love,"[-201.2486      130.40152       6.875931     62.28605     -20.931646
   30.789415     -0.47046974   14.506398      2.9028265     5.1966887
    2.6775236     5.269251      1.2759115 ]",2664.4824007308953,0.041807075072533846
012635,Born in the Land of a Thousand Hills,Mishoo the Drumkit,Shine feat. Shuanise - Produced by Duktus & Swede_art.mp3,"[-1.1822432e+02  1.3909932e+02 -1.7987816e+00  5.7266121e+01
 -1.3167381e+01  2.7158453e+01 -1.3661340e+01  9.0245104e+00
 -2.5664382e+00 -4.2876558e+00 -1.7640346e+00 -3.9630008e-01
 -5.2344620e-02]",2956.042360810182,0.05721911157774981
012642,Live at WFMU on Talk's Cheap 5/12/2009,So Cow,Meaningless Friendly,"[-126.902985   158.62244    -36.859173    39.028347    -3.5938191
   15.414284   -10.622337     4.92767     -0.4330795   -1.4499931
   -3.237733     4.4385104   -1.6431773]",2416.2491525070336,0.05428375078669636
012677,demo 2008,Latché Swing,Swing 39,"[-250.21132    184.51024      1.6224222   19.559631    14.402132
   23.474789     6.3492312    6.317819    -1.4781548    5.501103
    1.514426     0.4670984   -1.8667009]",1235.258791508177,0.02132117332736251
012694,Shsk'h Vol.03,Kenneth Kirschner,"January 21, 2009","[-5.0155588e+02  1.1048492e+02 -2.6573368e+01 -2.0008516e+01
 -1.5977376e+01 -9.6046886e+00 -1.5851209e+01 -1.0703976e+01
 -8.5877199e+00 -4.3085966e-01 -2.3994281e+00 -2.5455770e+00
 -5.5874829e+00]",6060.6699043566705,0.2273276378534082
012738,Live at WFMU on Brian Turner's Show 5/12/09,Prince Rama,Dawn of Astronomy,"[-144.32904    161.92102    -30.872004    28.375341    -3.6609483
   10.997771   -14.102094    23.996944   -12.539329     6.255024
   -7.7694883   12.875248   -10.865555 ]",2618.678652456343,0.055678056617931834
012851,Folk Den Project,Roger McGuinn,Ruben Ranzo,"[-227.63928    143.71603     -9.545709    18.393492   -12.153673
    6.221861    -8.204256   -12.457983   -13.374819   -14.568623
   -8.73863     -2.514883     3.3013332]",1824.584858245901,0.03131164976278079
012992,Pirate Planets,D-84,Sun - Hoofer (Thanks G &amp; S),"[-122.8484     139.2742     -68.800125    51.31819     -7.9059806
   27.817165   -19.268654    19.548767   -20.70004     12.295815
    3.0608644    7.9081454   -5.0360985]",3201.4734712816794,0.0921371332144994
013027,VA - Clinical Jazz (excerpt 1),Cédric Piromalli,Bye Bye Blues,"[-227.16542    221.66199    -14.877647     3.388631    15.870931
  -10.741133    -4.3213      -1.3690115   -3.6293566   -8.70314
  -13.806884    -8.29608     -3.61435  ]",970.2289823753641,0.027218748487122385
013076,,Shimizu Itoko,Yasugi Bushi,"[-210.25313    109.43127     -9.9454365   -1.5280232   18.641312
  -14.087214     5.5176296    3.5311434    2.2228928    4.676213
   -2.5427258    3.446861     2.4743073]",3766.1600791965457,0.04354231972550349
013083,,Emin Efendi,Hale Makame,"[-132.41594     133.24477     -42.890358     22.781065     34.169132
   12.55857      -7.684983      2.4004009    15.358624      9.8087435
   -9.815633      6.3271885     0.80994123]",2750.680296460532,0.09495557434885747
013176,Talon Slalom,Blevin Blectum,Merry Sxms To All,"[-88.94191     54.87126      8.508824    34.19453     -3.9613988
  10.909314    -0.2573885    9.209485     0.69074064  -2.9732811
  -6.109459     2.2702246    0.4978141 ]",6498.166394433715,0.18225163844645623
013179,"Complete Raptor - Sagan live at the Headlands Center for the Arts. Marin, CA 2003",Sagan,CompleteRaptor,"[-128.7866     173.1317     -54.76708     33.538322    -2.6882896
   23.787838    -7.850263     5.399876    -4.237024     7.2422175
  -15.148816     1.7383935   -5.4912353]",2160.7593114241176,0.0539376800324361
013218,netBloc Vol. 09: Lo-Fi Adventures on Planet Rheton!,Sebastian Kramer,Perdon,"[-220.61433    139.22328     -2.7805576   21.426113     4.131245
    9.899172    -3.6694603    5.5776978   -5.5585327   -3.3767607
   -9.652673     1.7584088   -7.642242 ]",3326.0071891085345,0.06309368199951644
013220,netBloc Vol. 09: Lo-Fi Adventures on Planet Rheton!,Chapi Chapo &amp; Les Petites Musiques de Pluie,Horse On A Rock,"[-138.26544    108.76489    -23.570396    40.710766   -12.754584
   15.808426   -16.195004    19.344454    -0.8840382   18.296377
    4.9393377   11.9691515    0.7124736]",3869.776731607937,0.0732741099492263
013223,netBloc Vol. 09: Lo-Fi Adventures on Planet Rheton!,Earl Grey and The Legomen,Britain In The Rain,"[-215.2743      139.63606      32.212395     27.590836    -11.608495
   14.1416      -17.444065     16.885572     -9.049612      4.725576
   -5.9620185     0.41233876  -10.816324  ]",3196.6176039801794,0.06364695034130519
013245,how tall is robin gibb?,daghoti.,my private urville,"[-96.896385  110.51851   -12.076896   71.186935   -2.698745   39.203514
  -9.613848   26.19682    -3.9118552  17.830826   -4.122577   13.262436
  -3.1484256]",3363.8772729181414,0.04050389414697909
013265,Squirrel brain,The Rabbits,Screams in dreams,"[-2.14835281e+02  1.14592865e+02  2.05483284e+01  4.81185760e+01
  1.70707645e+01  3.01484890e+01  6.16283193e-02  1.43085194e+01
 -1.00698910e+01  7.79220104e+00 -1.01729679e+01  2.85878658e+00
 -8.07671165e+00]",2942.1652713258086,0.04674806576402321
013322,netBloc Vol. 08: I Copyleft!,Irreversíveis,O Hohem Invisível,"[-121.55478    129.55824    -48.802944    29.281662     4.7879643
   21.32157    -10.461036    10.160979    -8.387312     7.074812
  -11.04407      4.6939516  -10.890898 ]",3331.7890648641915,0.08647230223663827
013368,netBloc Vol. 07: 10 From 200 plus one,Umma Project,Young Gangster,"[-261.41473    138.06686     -8.965131    67.385376     9.102276
   18.563974    -6.9780555    9.40308     -9.207239     6.5017695
    4.283208     8.245855     7.762849 ]",2375.810642156802,0.04448516078336557
013385,H.G.,Hazardous Guadalupe,Calorie crisis,"[-224.22966    212.55176     -9.563951    16.791319    14.96862
    3.7987444    8.080566     7.267044    -3.2214468    5.968658
    0.9795809   -5.7393885   -4.0975046]",1221.1082897938995,0.024253508363187452
013391,H.G.,Hazardous Guadalupe,Drumkit Song,"[-188.7151      186.26726     -20.992828     26.522068    -10.910776
   14.184665    -12.167825      6.933731    -13.188271     -2.7212713
   -3.3995936    -7.8994637     0.38283834]",1627.3988233451842,0.03740819934719536
013394,Vegetable Bibliography,Hazardous Guadalupe,Umbrella day,"[-134.77911    164.81323    -70.749275    60.47818      7.265159
   29.198507    15.18212     -7.132128   -18.58946     11.26941
   -3.4998934   -7.391407    -1.048325 ]",2494.512776916163,0.07278548757019752
013456,Live at WFMU on Irene Trudel's Show 5/11/09,Peter Biedermann,Christiana,"[-397.7703      164.8681        6.9252806    20.589664     22.448715
   13.622897      1.8813999     2.6278234     5.714467      4.137493
   -4.2553005     0.74275017   -3.8706021 ]",1213.2623307697536,0.019780685696649883
013568,netBloc Vol. 04: Soundtrack for the Coming Revolution,deutscheunschuld,Just One Night (DU Remix Edit) (Featuring Vocals by Jeremy Carr),"[-215.79158    123.43341     -3.814466    44.459835     6.982871
   27.739752     1.619697    17.251965    -2.7435193   11.331707
    5.096882     5.087709    -0.8138536]",2798.526504537483,0.039678430298702556
013571,netBloc Vol. 04: Soundtrack for the Coming Revolution,L'Onomatopeur,Pour Petite Tete,"[-144.42503     96.78094    -27.49016     55.62566     -9.0239525
   37.3717     -10.377076    18.63956     -2.643644    20.054716
   -5.9627433   13.319299    -1.2343061]",4143.669747444527,0.08025021482862123
013672,netBloc Vol. 01: The Opening Salvo,Phour Trakk,Long Transfer (2006 Rework),"[-275.21487     185.24774       5.305651     36.06874      11.505044
   -0.3034549     0.5282712     0.80763674    7.2424574    10.431712
    5.461935     -4.80411      -4.4036303 ]",1462.9706901255656,0.026741567940038683
013692,Mystic Moods,Dick El Demasiado,Ets getin da,"[-9.8271126e+01  1.5833368e+02 -4.7990753e+01 -8.1339158e-02
 -2.0801075e+01  9.0377893e+00 -6.8186035e+00  8.8836870e+00
  8.1625700e+00  1.3521926e+01 -1.1452568e+00  7.2941566e+00
 -2.6460505e+00]",2635.5558873263453,0.06574588974854932
013763,Live at WFMU on Liz Berg's Show 5/25/09,Jeffrey Lewis,To Be Objectified,"[-2.2170050e+02  1.9042894e+02 -2.5101545e+01  3.8810547e+01
  1.7360693e+01  2.6752856e+00 -1.5492142e+01 -8.2221985e+00
 -1.2881200e+01 -1.9675371e+01 -1.7246526e-01 -8.4668093e+00
 -1.1224644e+01]",1469.967015657479,0.030571695176499034
013778,Live at WFMU on Pat Duncan's Show 1/15/2009,Nouvellas,Baby Please Come Back,"[-136.0232     153.84195    -38.02933     37.637093     2.4250758
   21.152552   -15.139593     5.6121407   13.2380085    4.389159
   -0.3658057   -2.9420857   -3.398587 ]",2410.2954437251133,0.05824219506438807
013780,Live at WFMU on Pat Duncan's Show 1/15/2009,Nouvellas,Those Days Are Gone,"[-194.32487    171.45018    -26.342289    35.494793    10.01781
   24.477064    -8.436199     6.8679924    5.1978836    3.1857047
    4.0305176    1.7502484   -2.209793 ]",1842.6399756788694,0.04084618270720372
